tiempo,x,y,z,xe,ye,ze
51.076,1.93,0.00,0.39,1.93,0.00,0.32
51.077,1.93,0.00,0.39,1.93,0.00,0.32
51.078,1.93,0.00,0.39,1.93,0.00,0.32
51.079,1.93,0.00,0.39,1.93,0.00,0.32
51.080,1.93,0.00,0.39,1.93,0.00,0.32
51.081,1.93,0.00,0.39,1.93,0.00,0.32
51.082,1.93,0.00,0.39,1.93,0.00,0.32
51.083,1.93,0.00,0.39,1.93,0.00,0.32
51.084,1.93,0.00,0.39,1.93,0.00,0.32
51.085,1.93,0.00,0.39,1.93,0.00,0.32
51.086,1.93,0.00,0.39,1.93,0.00,0.32
51.087,1.93,0.00,0.39,1.93,0.00,0.32
51.088,1.93,0.00,0.39,1.93,0.00,0.32
51.089,1.93,0.00,0.39,1.93,0.00,0.32
51.090,1.93,0.00,0.39,1.93,0.00,0.32
51.091,1.93,0.00,0.39,1.93,0.00,0.32
51.092,1.93,0.00,0.39,1.93,0.00,0.32
51.093,1.93,0.00,0.39,1.93,0.00,0.32
51.094,1.93,0.00,0.39,1.93,0.00,0.32
51.095,1.93,0.00,0.39,1.93,0.00,0.32
51.096,1.93,0.00,0.39,1.93,0.00,0.32
51.097,1.93,0.00,0.39,1.93,0.00,0.32
51.098,1.93,0.00,0.39,1.93,0.00,0.32
51.099,1.93,0.00,0.39,1.93,0.00,0.32
51.100,1.93,0.00,0.39,1.93,0.00,0.32
51.101,1.93,0.00,0.39,1.93,0.00,0.32
51.102,1.93,0.00,0.39,1.93,0.00,0.32
51.103,1.93,0.00,0.39,1.93,0.00,0.32
51.104,1.93,0.00,0.39,1.93,0.00,0.32
51.105,1.93,0.00,0.39,1.93,0.00,0.32
51.106,1.93,0.00,0.39,1.93,0.00,0.32
51.107,1.93,0.00,0.39,1.93,0.00,0.32
51.108,1.93,0.00,0.39,1.93,0.00,0.32
51.109,1.93,0.00,0.39,1.93,0.00,0.32
51.110,1.93,0.00,0.39,1.93,0.00,0.32
51.111,1.93,0.00,0.39,1.93,0.00,0.32
51.112,1.93,0.00,0.39,1.93,0.00,0.32
51.113,1.93,0.00,0.39,1.93,0.00,0.32
51.114,1.93,0.00,0.39,1.93,0.00,0.32
51.115,1.93,0.00,0.39,1.93,0.00,0.32
51.116,1.93,0.00,0.39,1.93,0.00,0.32
51.117,1.93,0.00,0.39,1.93,0.00,0.32
51.118,1.93,0.00,0.39,1.93,0.00,0.32
51.119,1.93,0.00,0.39,1.93,0.00,0.32
51.120,1.93,0.00,0.39,1.93,0.00,0.32
51.121,1.93,0.00,0.39,1.93,0.00,0.32
51.122,1.93,0.00,0.39,1.93,0.00,0.32
51.123,1.93,0.00,0.39,1.93,0.00,0.32
51.124,1.93,0.00,0.39,1.93,0.00,0.32
51.125,1.93,0.00,0.39,1.93,0.00,0.32
51.126,1.93,0.00,0.39,1.93,0.00,0.32
51.127,1.93,0.00,0.39,1.93,0.00,0.32
51.128,1.93,0.00,0.39,1.93,0.00,0.32
51.129,1.93,0.00,0.39,1.93,0.00,0.32
51.130,1.93,0.00,0.39,1.93,0.00,0.32
51.131,1.93,0.00,0.39,1.93,0.00,0.32
51.132,1.93,0.00,0.39,1.93,0.00,0.32
51.133,1.93,0.00,0.39,1.93,0.00,0.32
51.134,1.93,0.00,0.39,1.93,0.00,0.32
51.135,1.93,0.00,0.39,1.93,0.00,0.32
51.136,1.93,0.00,0.39,1.93,0.00,0.32
51.137,1.93,0.00,0.39,1.93,0.00,0.32
51.138,1.93,0.00,0.39,1.93,0.00,0.32
51.139,1.93,0.00,0.39,1.93,0.00,0.32
51.140,1.93,0.00,0.39,1.93,0.00,0.32
51.141,1.93,0.00,0.39,1.93,0.00,0.32
51.142,1.93,0.00,0.39,1.93,0.00,0.32
51.143,1.93,0.00,0.39,1.93,0.00,0.32
51.144,1.93,0.00,0.39,1.93,0.00,0.32
51.145,1.93,0.00,0.39,1.93,0.00,0.32
51.146,1.93,0.00,0.39,1.93,0.00,0.32
51.147,1.93,0.00,0.39,1.93,0.00,0.32
51.148,1.93,0.00,0.39,1.93,0.00,0.32
51.149,1.93,0.00,0.39,1.93,0.00,0.32
51.150,1.93,0.00,0.39,1.93,0.00,0.32
51.151,1.93,0.00,0.39,1.93,0.00,0.32
51.152,1.93,0.00,0.39,1.93,0.00,0.32
51.153,1.93,0.00,0.39,1.93,0.00,0.32
51.154,1.93,0.00,0.39,1.93,0.00,0.32
51.155,1.93,0.00,0.39,1.93,0.00,0.32
51.156,1.93,0.00,0.39,1.93,0.00,0.32
51.157,1.93,0.00,0.39,1.93,0.00,0.32
51.158,1.93,0.00,0.39,1.93,0.00,0.32
51.159,1.93,0.00,0.39,1.93,0.00,0.32
51.160,1.93,0.00,0.39,1.93,0.00,0.32
51.161,1.93,0.00,0.39,1.93,0.00,0.32
51.162,1.93,0.00,0.39,1.93,0.00,0.32
51.163,1.93,0.00,0.39,1.93,0.00,0.32
51.164,1.93,0.00,0.39,1.93,0.00,0.32
51.165,1.93,0.00,0.39,1.93,0.00,0.32
51.166,1.93,0.00,0.39,1.93,0.00,0.32
51.167,1.93,0.00,0.39,1.93,0.00,0.32
51.168,1.93,0.00,0.39,1.93,0.00,0.32
51.169,1.93,0.00,0.39,1.93,0.00,0.32
51.170,1.93,0.00,0.39,1.93,0.00,0.32
51.171,1.93,0.00,0.39,1.93,0.00,0.32
51.172,1.93,0.00,0.39,1.93,0.00,0.32
51.173,1.93,0.00,0.39,1.93,0.00,0.32
51.174,1.93,0.00,0.39,1.93,0.00,0.32
51.175,1.93,0.00,0.39,1.93,0.00,0.32
51.176,1.93,0.00,0.39,1.93,0.00,0.32
51.177,1.93,0.00,0.39,1.93,0.00,0.32
51.178,1.93,0.00,0.39,1.93,0.00,0.32
51.179,1.93,0.00,0.39,1.93,0.00,0.32
51.180,1.93,0.00,0.39,1.93,0.00,0.32
51.180,1.93,0.00,0.39,1.93,0.00,0.32
51.181,1.93,0.00,0.39,1.93,0.00,0.32
51.182,1.93,0.00,0.39,1.93,0.00,0.32
51.183,1.93,0.00,0.39,1.93,0.00,0.32
51.184,1.93,0.00,0.39,1.93,0.00,0.32
51.185,1.93,0.00,0.39,1.93,0.00,0.32
51.186,1.93,0.00,0.39,1.93,0.00,0.32
51.187,1.93,0.00,0.39,1.93,0.00,0.32
51.188,1.93,0.00,0.39,1.93,0.00,0.32
51.189,1.93,0.00,0.39,1.93,0.00,0.32
51.190,1.93,0.00,0.39,1.93,0.00,0.32
51.191,1.93,0.00,0.39,1.93,0.00,0.32
51.192,1.93,0.00,0.39,1.93,0.00,0.32
51.193,1.93,0.00,0.39,1.93,0.00,0.32
51.194,1.93,0.00,0.39,1.93,0.00,0.32
51.195,1.93,0.00,0.39,1.93,0.00,0.32
51.196,1.93,0.00,0.39,1.93,0.00,0.32
51.197,1.93,0.00,0.39,1.93,0.00,0.32
51.198,1.93,0.00,0.39,1.93,0.00,0.32
51.199,1.93,0.00,0.39,1.93,0.00,0.32
51.200,1.93,0.00,0.39,1.93,0.00,0.32
51.201,1.93,0.00,0.39,1.93,0.00,0.32
51.202,1.93,0.00,0.39,1.93,0.00,0.32
51.203,1.93,0.00,0.39,1.93,0.00,0.32
51.204,1.93,0.00,0.39,1.93,0.00,0.32
51.205,1.93,0.00,0.39,1.93,0.00,0.32
51.206,1.93,0.00,0.39,1.93,0.00,0.32
51.207,1.93,0.00,0.39,1.93,0.00,0.32
51.208,1.93,0.00,0.39,1.93,0.00,0.32
51.209,1.93,0.00,0.39,1.93,0.00,0.32
51.210,1.93,0.00,0.39,1.93,0.00,0.32
51.211,1.93,0.00,0.39,1.93,0.00,0.32
51.212,1.93,0.00,0.39,1.93,0.00,0.32
51.213,1.93,0.00,0.39,1.93,0.00,0.32
51.214,1.93,0.00,0.39,1.93,0.00,0.32
51.215,1.93,0.00,0.39,1.93,0.00,0.32
51.216,1.93,0.00,0.39,1.93,0.00,0.32
51.217,1.93,0.00,0.39,1.93,0.00,0.32
51.218,1.93,0.00,0.39,1.93,0.00,0.32
51.219,1.93,0.00,0.39,1.93,0.00,0.32
51.220,1.93,0.00,0.39,1.93,0.00,0.32
51.221,1.93,0.00,0.39,1.93,0.00,0.32
51.222,1.93,0.00,0.39,1.93,0.00,0.32
51.223,1.93,0.00,0.39,1.93,0.00,0.32
51.224,1.93,0.00,0.39,1.93,0.00,0.32
51.225,1.93,0.00,0.39,1.93,0.00,0.32
51.226,1.93,0.00,0.39,1.93,0.00,0.32
51.227,1.93,0.00,0.39,1.93,0.00,0.32
51.228,1.93,0.00,0.39,1.93,0.00,0.32
51.229,1.93,0.00,0.39,1.93,0.00,0.32
51.230,1.93,0.00,0.39,1.93,0.00,0.32
51.231,1.93,0.00,0.39,1.93,0.00,0.32
51.232,1.93,0.00,0.39,1.93,0.00,0.32
51.233,1.93,0.00,0.39,1.93,0.00,0.32
51.234,1.93,0.00,0.39,1.93,0.00,0.32
51.235,1.93,0.00,0.39,1.93,0.00,0.32
51.236,1.93,0.00,0.39,1.93,0.00,0.32
51.237,1.93,0.00,0.39,1.93,0.00,0.32
51.238,1.93,0.00,0.39,1.93,0.00,0.32
51.239,1.93,0.00,0.39,1.93,0.00,0.32
51.240,1.93,0.00,0.39,1.93,0.00,0.32
51.241,1.93,0.00,0.39,1.93,0.00,0.32
51.242,1.93,0.00,0.39,1.93,0.00,0.32
51.243,1.93,0.00,0.39,1.93,0.00,0.32
51.244,1.93,0.00,0.39,1.93,0.00,0.32
51.245,1.93,0.00,0.39,1.93,0.00,0.32
51.246,1.93,0.00,0.39,1.93,0.00,0.32
51.247,1.93,0.00,0.39,1.93,0.00,0.32
51.248,1.93,0.00,0.39,1.93,0.00,0.32
51.249,1.93,0.00,0.39,1.93,0.00,0.32
51.250,1.93,0.00,0.39,1.93,0.00,0.32
51.251,1.93,0.00,0.39,1.93,0.00,0.32
51.252,1.93,0.00,0.39,1.93,0.00,0.32
51.253,1.93,0.00,0.39,1.93,0.00,0.32
51.254,1.93,0.00,0.39,1.93,0.00,0.32
51.255,1.93,0.00,0.39,1.93,0.00,0.32
51.256,1.93,0.00,0.39,1.93,0.00,0.32
51.257,1.93,0.00,0.39,1.93,0.00,0.32
51.258,1.93,0.00,0.39,1.93,0.00,0.32
51.259,1.93,0.00,0.39,1.93,0.00,0.32
51.260,1.93,0.00,0.39,1.93,0.00,0.32
51.261,1.93,0.00,0.39,1.93,0.00,0.32
51.262,1.93,0.00,0.39,1.93,0.00,0.32
51.263,1.93,0.00,0.39,1.93,0.00,0.32
51.264,1.93,0.00,0.39,1.93,0.00,0.32
51.265,1.93,0.00,0.39,1.93,0.00,0.32
51.266,1.93,0.00,0.39,1.93,0.00,0.32
51.267,1.93,0.00,0.39,1.93,0.00,0.32
51.268,1.93,0.00,0.39,1.93,0.00,0.32
51.269,1.93,0.00,0.39,1.93,0.00,0.32
51.270,1.93,0.00,0.39,1.93,0.00,0.32
51.271,1.93,0.00,0.38,1.93,0.00,0.32
51.272,1.93,0.00,0.38,1.93,0.00,0.32
51.273,1.93,0.00,0.38,1.93,0.00,0.32
51.274,1.93,0.00,0.38,1.93,0.00,0.32
51.275,1.93,0.00,0.38,1.93,0.00,0.32
51.276,1.93,0.00,0.38,1.93,0.00,0.32
51.277,1.93,0.00,0.38,1.93,0.00,0.32
51.278,1.93,0.00,0.38,1.93,0.00,0.32
51.279,1.93,0.00,0.38,1.93,0.00,0.32
51.280,1.93,0.00,0.38,1.93,0.00,0.32
51.281,1.93,0.00,0.38,1.93,0.00,0.32
51.282,1.93,0.00,0.38,1.93,0.00,0.32
51.283,1.93,0.00,0.38,1.93,0.00,0.32
51.284,1.93,0.00,0.38,1.93,0.00,0.32
51.285,1.93,0.00,0.38,1.93,0.00,0.32
51.286,1.93,0.00,0.38,1.93,0.00,0.32
51.287,1.93,0.00,0.38,1.93,0.00,0.32
51.288,1.93,0.00,0.38,1.93,0.00,0.32
51.289,1.93,0.00,0.38,1.93,0.00,0.32
51.290,1.93,0.00,0.38,1.93,0.00,0.32
51.291,1.93,0.00,0.38,1.93,0.00,0.32
51.292,1.93,0.00,0.38,1.93,0.00,0.32
51.293,1.93,0.00,0.38,1.93,0.00,0.32
51.294,1.93,0.00,0.38,1.93,0.00,0.32
51.295,1.93,0.00,0.38,1.93,0.00,0.32
51.296,1.93,0.00,0.38,1.93,0.00,0.32
51.297,1.93,0.00,0.38,1.93,0.00,0.32
51.298,1.93,0.00,0.38,1.93,0.00,0.32
51.299,1.93,0.00,0.38,1.93,0.00,0.32
51.300,1.93,0.00,0.38,1.93,0.00,0.32
51.301,1.93,0.00,0.38,1.93,0.00,0.32
51.302,1.93,0.00,0.38,1.93,0.00,0.32
51.303,1.93,0.00,0.38,1.93,0.00,0.32
51.304,1.93,0.00,0.38,1.93,0.00,0.32
51.305,1.93,0.00,0.38,1.93,0.00,0.32
51.306,1.93,0.00,0.38,1.93,0.00,0.32
51.307,1.93,0.00,0.38,1.93,0.00,0.32
51.308,1.93,0.00,0.38,1.93,0.00,0.32
51.309,1.93,0.00,0.38,1.93,0.00,0.32
51.310,1.93,0.00,0.38,1.93,0.00,0.32
51.311,1.93,0.00,0.38,1.93,0.00,0.32
51.312,1.93,0.00,0.38,1.93,0.00,0.32
51.313,1.93,0.00,0.38,1.93,0.00,0.32
51.314,1.93,0.00,0.38,1.93,0.00,0.32
51.315,1.93,0.00,0.38,1.93,0.00,0.32
51.316,1.93,0.00,0.38,1.93,0.00,0.32
51.317,1.93,0.00,0.38,1.93,0.00,0.32
51.318,1.93,0.00,0.38,1.93,0.00,0.32
51.319,1.93,0.00,0.38,1.93,0.00,0.32
51.320,1.93,0.00,0.38,1.93,0.00,0.32
51.321,1.93,0.00,0.38,1.93,0.00,0.32
51.322,1.93,0.00,0.38,1.93,0.00,0.32
51.323,1.93,0.00,0.38,1.93,0.00,0.32
51.324,1.93,0.00,0.38,1.93,0.00,0.32
51.325,1.93,0.00,0.38,1.93,0.00,0.32
51.326,1.93,0.00,0.38,1.93,0.00,0.32
51.327,1.93,0.00,0.38,1.93,0.00,0.32
51.328,1.93,0.00,0.38,1.93,0.00,0.32
51.329,1.93,0.00,0.38,1.93,0.00,0.32
51.330,1.93,0.00,0.38,1.93,0.00,0.32
51.331,1.93,0.00,0.38,1.93,0.00,0.32
51.332,1.93,0.00,0.38,1.93,0.00,0.32
51.333,1.93,0.00,0.38,1.93,0.00,0.32
51.334,1.93,0.00,0.38,1.93,0.00,0.32
51.335,1.93,0.00,0.38,1.93,0.00,0.32
51.336,1.93,0.00,0.38,1.93,0.00,0.32
51.337,1.93,0.00,0.38,1.93,0.00,0.32
51.338,1.93,0.00,0.38,1.93,0.00,0.32
51.339,1.93,0.00,0.38,1.93,0.00,0.32
51.340,1.93,0.00,0.38,1.93,0.00,0.32
51.341,1.93,0.00,0.38,1.93,0.00,0.32
51.342,1.93,0.00,0.38,1.93,0.00,0.32
51.343,1.93,0.00,0.38,1.93,0.00,0.32
51.344,1.93,0.00,0.38,1.93,0.00,0.32
51.345,1.93,0.00,0.38,1.93,0.00,0.32
51.346,1.93,0.00,0.38,1.93,0.00,0.32
51.347,1.93,0.00,0.38,1.93,0.00,0.32
51.348,1.93,0.00,0.38,1.93,0.00,0.32
51.349,1.93,0.00,0.38,1.93,0.00,0.32
51.350,1.93,0.00,0.38,1.93,0.00,0.32
51.351,1.93,0.00,0.38,1.93,0.00,0.32
51.352,1.93,0.00,0.38,1.93,0.00,0.32
51.353,1.93,0.00,0.38,1.93,0.00,0.32
51.354,1.93,0.00,0.38,1.93,0.00,0.32
51.355,1.93,0.00,0.38,1.93,0.00,0.32
51.356,1.93,0.00,0.38,1.93,0.00,0.32
51.357,1.93,0.00,0.38,1.93,0.00,0.32
51.358,1.93,0.00,0.38,1.93,0.00,0.32
51.359,1.93,0.00,0.38,1.93,0.00,0.32
51.360,1.93,0.00,0.38,1.93,0.00,0.32
51.361,1.93,0.00,0.38,1.93,0.00,0.32
51.362,1.93,0.00,0.38,1.93,0.00,0.32
51.363,1.93,0.00,0.38,1.93,0.00,0.32
51.364,1.93,0.00,0.38,1.93,0.00,0.32
51.365,1.93,0.00,0.38,1.93,0.00,0.32
51.366,1.93,0.00,0.38,1.93,0.00,0.32
51.367,1.93,0.00,0.38,1.93,0.00,0.32
51.368,1.93,0.00,0.38,1.93,0.00,0.32
51.369,1.93,0.00,0.38,1.93,0.00,0.32
51.370,1.93,0.00,0.38,1.93,0.00,0.32
51.371,1.93,0.00,0.38,1.93,0.00,0.32
51.372,1.93,0.00,0.38,1.93,0.00,0.32
51.373,1.93,0.00,0.38,1.93,0.00,0.32
51.374,1.93,0.00,0.38,1.93,0.00,0.32
51.375,1.93,0.00,0.38,1.93,0.00,0.32
51.376,1.93,0.00,0.38,1.93,0.00,0.32
51.377,1.93,0.00,0.38,1.93,0.00,0.32
51.378,1.93,0.00,0.38,1.93,0.00,0.32
51.379,1.93,0.00,0.38,1.93,0.00,0.32
51.380,1.93,0.00,0.38,1.93,0.00,0.32
51.381,1.93,0.00,0.38,1.93,0.00,0.32
51.382,1.93,0.00,0.38,1.93,0.00,0.32
51.383,1.93,0.00,0.38,1.93,0.00,0.32
51.384,1.93,0.00,0.38,1.93,0.00,0.32
51.385,1.93,0.00,0.38,1.93,0.00,0.32
51.386,1.93,0.00,0.38,1.93,0.00,0.32
51.387,1.93,0.00,0.38,1.93,0.00,0.32
51.388,1.93,0.00,0.38,1.93,0.00,0.32
51.389,1.93,0.00,0.38,1.93,0.00,0.32
51.390,1.93,0.00,0.38,1.93,0.00,0.32
51.391,1.93,0.00,0.38,1.93,0.00,0.32
51.392,1.93,0.00,0.38,1.93,0.00,0.32
51.393,1.93,0.00,0.38,1.93,0.00,0.32
51.394,1.93,0.00,0.38,1.93,0.00,0.32
51.395,1.93,0.00,0.38,1.93,0.00,0.32
51.396,1.93,0.00,0.38,1.93,0.00,0.32
51.397,1.93,0.00,0.38,1.93,0.00,0.32
51.398,1.93,0.00,0.38,1.93,0.00,0.32
51.399,1.93,0.00,0.38,1.93,0.00,0.32
51.400,1.93,0.00,0.38,1.93,0.00,0.32
51.401,1.93,0.00,0.38,1.93,0.00,0.32
51.402,1.93,0.00,0.38,1.93,0.00,0.32
51.403,1.93,0.00,0.38,1.93,0.00,0.32
51.404,1.93,0.00,0.38,1.93,0.00,0.32
51.405,1.93,0.00,0.38,1.93,0.00,0.32
51.406,1.93,0.00,0.38,1.93,0.00,0.32
51.407,1.93,0.00,0.38,1.93,0.00,0.32
51.408,1.93,0.00,0.38,1.93,0.00,0.32
51.409,1.93,0.00,0.38,1.93,0.00,0.32
51.410,1.93,0.00,0.38,1.93,0.00,0.32
51.411,1.93,0.00,0.38,1.93,0.00,0.31
51.412,1.93,0.00,0.38,1.93,0.00,0.31
51.413,1.93,0.00,0.38,1.93,0.00,0.31
51.414,1.93,0.00,0.38,1.93,0.00,0.31
51.415,1.93,0.00,0.38,1.93,0.00,0.31
51.416,1.93,0.00,0.38,1.93,0.00,0.31
51.417,1.93,0.00,0.38,1.93,0.00,0.31
51.418,1.93,0.00,0.38,1.93,0.00,0.31
51.419,1.93,0.00,0.38,1.93,0.00,0.31
51.420,1.93,0.00,0.38,1.93,0.00,0.31
51.421,1.93,0.00,0.38,1.93,0.00,0.31
51.422,1.92,0.00,0.38,1.93,0.00,0.31
51.423,1.92,0.00,0.38,1.93,0.00,0.31
51.424,1.92,0.00,0.38,1.93,0.00,0.31
51.425,1.92,0.00,0.38,1.93,0.00,0.31
51.426,1.92,0.00,0.38,1.93,0.00,0.31
51.427,1.92,0.00,0.38,1.93,0.00,0.31
51.428,1.92,0.00,0.38,1.93,0.00,0.31
51.429,1.92,0.00,0.38,1.93,0.00,0.31
51.430,1.92,0.00,0.38,1.93,0.00,0.31
51.431,1.92,0.00,0.38,1.93,0.00,0.31
51.432,1.92,0.00,0.38,1.93,0.00,0.31
51.433,1.92,0.00,0.38,1.93,0.00,0.31
51.434,1.92,0.00,0.38,1.93,0.00,0.31
51.435,1.92,0.00,0.38,1.93,0.00,0.31
51.436,1.92,0.00,0.38,1.93,0.00,0.31
51.437,1.92,0.00,0.38,1.93,0.00,0.31
51.438,1.92,0.00,0.38,1.93,0.00,0.31
51.439,1.92,0.00,0.38,1.93,0.00,0.31
51.440,1.92,0.00,0.38,1.93,0.00,0.31
51.441,1.92,0.00,0.38,1.93,0.00,0.31
51.442,1.92,0.00,0.38,1.93,0.00,0.31
51.443,1.92,0.00,0.38,1.93,0.00,0.31
51.444,1.92,0.00,0.38,1.93,0.00,0.31
51.445,1.92,0.00,0.38,1.93,0.00,0.31
51.446,1.92,0.00,0.38,1.93,0.00,0.31
51.447,1.92,0.00,0.38,1.93,0.00,0.31
51.448,1.92,0.00,0.38,1.93,0.00,0.31
51.449,1.92,0.00,0.38,1.93,0.00,0.31
51.450,1.92,0.00,0.38,1.93,0.00,0.31
51.451,1.92,0.00,0.38,1.93,0.00,0.31
51.452,1.92,0.00,0.38,1.93,0.00,0.31
51.453,1.92,0.00,0.38,1.93,0.00,0.31
51.454,1.92,0.00,0.38,1.93,0.00,0.31
51.455,1.92,0.00,0.38,1.93,0.00,0.31
51.456,1.92,0.00,0.38,1.93,0.00,0.31
51.457,1.92,0.00,0.38,1.93,0.00,0.31
51.458,1.92,0.00,0.38,1.93,0.00,0.31
51.459,1.92,0.00,0.38,1.93,0.00,0.31
51.460,1.92,0.00,0.38,1.93,0.00,0.31
51.461,1.92,0.00,0.38,1.93,0.00,0.31
51.462,1.92,0.00,0.38,1.93,0.00,0.31
51.463,1.92,0.00,0.38,1.93,0.00,0.31
51.464,1.92,0.00,0.38,1.93,0.00,0.31
51.465,1.92,0.00,0.38,1.93,0.00,0.31
51.466,1.92,0.00,0.38,1.92,0.00,0.31
51.467,1.92,0.00,0.38,1.92,0.00,0.31
51.468,1.92,0.00,0.38,1.92,0.00,0.31
51.469,1.92,0.00,0.38,1.92,0.00,0.31
51.470,1.92,0.00,0.38,1.92,0.00,0.31
51.471,1.92,0.00,0.38,1.92,0.00,0.31
51.472,1.92,0.00,0.38,1.92,0.00,0.31
51.473,1.92,0.00,0.38,1.92,0.00,0.31
51.474,1.92,0.00,0.38,1.92,0.00,0.31
51.475,1.92,0.00,0.38,1.92,0.00,0.31
51.476,1.92,0.00,0.38,1.92,0.00,0.31
51.477,1.92,0.00,0.38,1.92,0.00,0.31
51.478,1.92,0.00,0.38,1.92,0.00,0.31
51.479,1.92,0.00,0.38,1.92,0.00,0.31
51.480,1.92,0.00,0.38,1.92,0.00,0.31
51.481,1.92,0.00,0.38,1.92,0.00,0.31
51.482,1.92,0.00,0.38,1.92,0.00,0.31
51.483,1.92,0.00,0.38,1.92,0.00,0.31
51.484,1.92,0.00,0.38,1.92,0.00,0.31
51.485,1.92,0.00,0.38,1.92,0.00,0.31
51.486,1.92,0.00,0.38,1.92,0.00,0.31
51.487,1.92,0.00,0.38,1.92,0.00,0.31
51.488,1.92,0.00,0.38,1.92,0.00,0.31
51.489,1.92,0.00,0.38,1.92,0.00,0.31
51.490,1.92,0.00,0.38,1.92,0.00,0.31
51.491,1.92,0.00,0.38,1.92,0.00,0.31
51.492,1.92,0.00,0.38,1.92,0.00,0.31
51.493,1.92,0.00,0.38,1.92,0.00,0.31
51.494,1.92,0.00,0.38,1.92,0.00,0.31
51.495,1.92,0.00,0.38,1.92,0.00,0.31
51.496,1.92,0.00,0.38,1.92,0.00,0.31
51.497,1.92,0.00,0.38,1.92,0.00,0.31
51.498,1.92,0.00,0.38,1.92,0.00,0.31
51.499,1.92,0.00,0.38,1.92,0.00,0.31
51.500,1.92,0.00,0.38,1.92,0.00,0.31
51.501,1.92,0.00,0.38,1.92,0.00,0.31
51.502,1.92,0.00,0.38,1.92,0.00,0.31
51.503,1.92,0.00,0.38,1.92,0.00,0.31
51.504,1.92,0.00,0.38,1.92,0.00,0.31
51.505,1.92,0.00,0.38,1.92,0.00,0.31
51.506,1.92,0.00,0.38,1.92,0.00,0.31
51.507,1.92,0.00,0.38,1.92,0.00,0.31
51.508,1.92,0.00,0.38,1.92,0.00,0.31
51.509,1.92,0.00,0.38,1.92,0.00,0.31
51.510,1.92,0.00,0.38,1.92,0.00,0.31
51.511,1.92,0.00,0.38,1.92,0.00,0.31
51.512,1.92,0.00,0.38,1.92,0.00,0.31
51.513,1.92,0.00,0.38,1.92,0.00,0.31
51.514,1.92,0.00,0.38,1.92,0.00,0.31
51.515,1.92,0.00,0.38,1.92,0.00,0.31
51.516,1.92,0.00,0.38,1.92,0.00,0.31
51.517,1.92,0.00,0.38,1.92,0.00,0.31
51.518,1.92,0.00,0.38,1.92,0.00,0.31
51.519,1.92,0.00,0.38,1.92,0.00,0.31
51.520,1.92,0.00,0.38,1.92,0.00,0.31
51.521,1.92,0.00,0.38,1.92,0.00,0.31
51.522,1.92,0.00,0.38,1.92,0.00,0.31
51.523,1.92,0.00,0.38,1.92,0.00,0.31
51.524,1.92,0.00,0.38,1.92,0.00,0.31
51.525,1.92,0.00,0.38,1.92,0.00,0.31
51.526,1.92,0.00,0.38,1.92,0.00,0.31
51.527,1.92,0.00,0.38,1.92,0.00,0.31
51.528,1.92,0.00,0.38,1.92,0.00,0.31
51.529,1.92,0.00,0.38,1.92,0.00,0.31
51.530,1.92,0.00,0.38,1.92,0.00,0.31
51.531,1.92,0.00,0.38,1.92,0.00,0.31
51.532,1.92,0.00,0.38,1.92,0.00,0.31
51.533,1.92,0.00,0.38,1.92,0.00,0.31
51.534,1.92,0.00,0.38,1.92,0.00,0.31
51.535,1.92,0.00,0.38,1.92,0.00,0.31
51.536,1.92,0.00,0.38,1.92,0.00,0.31
51.537,1.92,0.00,0.38,1.92,0.00,0.31
51.538,1.92,0.00,0.38,1.92,0.00,0.31
51.539,1.92,0.00,0.38,1.92,0.00,0.31
51.540,1.92,0.00,0.38,1.92,0.00,0.31
51.541,1.92,0.00,0.38,1.92,0.00,0.31
51.542,1.92,0.00,0.38,1.92,0.00,0.31
51.543,1.92,0.00,0.38,1.92,0.00,0.31
51.544,1.92,0.00,0.38,1.92,0.00,0.31
51.545,1.92,0.00,0.38,1.92,0.00,0.31
51.546,1.92,0.00,0.38,1.92,0.00,0.31
51.547,1.92,0.00,0.38,1.92,0.00,0.31
51.548,1.92,0.00,0.38,1.92,0.00,0.31
51.549,1.92,0.00,0.38,1.92,0.00,0.31
51.550,1.92,0.00,0.38,1.92,0.00,0.31
51.551,1.92,0.00,0.38,1.92,0.00,0.31
51.552,1.92,0.00,0.38,1.92,0.00,0.31
51.553,1.92,0.00,0.38,1.92,0.00,0.31
51.554,1.92,0.00,0.38,1.92,0.00,0.31
51.555,1.92,0.00,0.38,1.92,0.00,0.31
51.556,1.92,0.00,0.38,1.92,0.00,0.31
51.557,1.92,0.00,0.38,1.92,0.00,0.31
51.558,1.92,0.00,0.38,1.92,0.00,0.31
51.559,1.92,0.00,0.38,1.92,0.00,0.31
51.560,1.92,0.00,0.38,1.92,0.00,0.31
51.561,1.92,0.00,0.38,1.92,0.00,0.31
51.562,1.92,0.00,0.38,1.92,0.00,0.31
51.563,1.92,0.00,0.38,1.92,0.00,0.31
51.564,1.92,0.00,0.38,1.92,0.00,0.31
51.565,1.92,0.00,0.38,1.92,0.00,0.31
51.566,1.92,0.00,0.38,1.92,0.00,0.31
51.567,1.92,0.00,0.37,1.92,0.00,0.31
51.568,1.92,0.00,0.37,1.92,0.00,0.31
51.569,1.92,0.00,0.37,1.92,0.00,0.31
51.570,1.92,0.00,0.37,1.92,0.00,0.31
51.571,1.92,0.00,0.37,1.92,0.00,0.31
51.572,1.92,0.00,0.37,1.92,0.00,0.31
51.573,1.92,0.00,0.37,1.92,0.00,0.31
